Sample in Buffer,Sample in Window,TRIGGER,ctime400[23:0],tdc_dvalid_1[0:0],tdc_dvalid[1:1],fine_time_0[7:0],fine_time_1[7:0]
679,679,0,a488ce,1,1,15,26
680,680,0,a48a5e,1,1,15,26
681,681,0,a48bee,1,1,14,25
682,682,0,a48d7e,1,1,14,25
683,683,0,a48f0e,1,1,13,25
684,684,0,a4909e,1,1,15,27
685,685,0,a4922e,1,1,15,26
686,686,0,a493be,1,1,15,26
687,687,0,a4954e,1,1,15,27
688,688,0,a496de,1,1,16,29
689,689,0,a4986e,1,1,16,29
690,690,0,a499fe,1,1,16,29
691,691,0,a49b8e,1,1,16,29
692,692,0,a49d1e,1,1,18,29
693,693,0,a49eae,1,1,17,29
694,694,0,a4a03e,1,1,17,29
695,695,0,a4a1ce,1,1,16,29
696,696,0,a4a35e,1,1,19,2a
697,697,0,a4a4ee,1,1,19,2a
698,698,0,a4a67e,1,1,19,2a
699,699,0,a4a80e,1,1,1a,2d
700,700,0,a4a99e,1,1,19,2a
701,701,0,a4ab2e,1,1,1a,2d
702,702,0,a4acbe,1,1,1a,2d
703,703,0,a4ae4e,1,1,1a,2d
704,704,0,a4afde,1,1,1a,2d
705,705,0,a4b16e,1,1,1a,2d
706,706,0,a4b2fe,1,1,1d,2e
707,707,0,a4b48e,1,1,1a,2d
708,708,0,a4b61e,1,1,1a,2d
709,709,0,a4b7ae,1,1,1d,2f
710,710,0,a4b93e,1,1,1d,31
711,711,0,a4bace,1,1,1d,2f
712,712,0,a4bc5e,1,1,1d,2f
713,713,0,a4bdee,1,1,1d,31
714,714,0,a4bf7e,1,1,1e,31
715,715,0,a4c10e,1,1,1e,31
716,716,0,a4c29e,1,1,1e,31
717,717,0,a4c42e,1,1,1d,31
718,718,0,a4c5be,1,1,20,32
719,719,0,a4c74e,1,1,1f,31
720,720,0,a4c8de,1,1,22,35
721,721,0,a4ca6e,1,1,21,34
722,722,0,a4cbfe,1,1,21,32
723,723,0,a4cd8e,1,1,21,33
724,724,0,a4cf1e,1,1,22,35
725,725,0,a4d0ae,1,1,22,35
726,726,0,a4d23e,1,1,22,36
727,727,0,a4d3ce,1,1,22,35
728,728,0,a4d55e,1,1,22,36
729,729,0,a4d6ee,1,1,25,37
730,730,0,a4d87e,1,1,25,36
731,731,0,a4da0e,1,1,24,36
732,732,0,a4db9e,1,1,25,36
733,733,0,a4dd2e,1,1,25,37
734,734,0,a4debe,1,1,25,38
735,735,0,a4e04e,1,1,25,38
736,736,0,a4e1de,1,1,25,38
737,737,0,a4e36e,1,1,26,39
738,738,0,a4e4fe,1,1,26,39
739,739,0,a4e68e,1,1,26,39
740,740,0,a4e81e,1,1,26,39
741,741,0,a4e9ae,1,1,25,39
742,742,0,a4eb3e,1,1,26,39
743,743,0,a4ecce,1,1,28,39
744,744,0,a4ee5e,1,1,27,39
745,745,0,a4efee,1,1,28,3a
746,746,0,a4f17e,1,1,29,3a
747,747,0,a4f30e,1,1,28,3a
748,748,0,a4f49e,1,1,29,3d
749,749,0,a4f62e,1,1,29,3d
750,750,0,a4f7be,1,1,29,3b
751,751,0,a4f94e,1,1,29,3a
752,752,0,a4fade,1,1,29,3d
753,753,0,a4fc6e,1,1,29,3d
754,754,0,a4fdfe,1,1,2b,3d
755,755,0,a4ff8e,1,1,2b,3d
756,756,0,a5011e,1,1,2c,3f
757,757,0,a502ae,1,1,2b,3d
758,758,0,a5043e,1,1,2b,3d
759,759,0,a505ce,1,1,2d,3f
760,760,0,a5075e,1,1,2d,3f
761,761,0,a508ee,1,1,2d,40
762,762,0,a50a7e,1,1,2e,41
763,763,0,a50c0e,1,1,2e,41
764,764,0,a50d9e,1,1,2e,41
765,765,0,a50f2e,1,1,30,42
766,766,0,a510be,1,1,31,43
767,767,0,a5124e,1,1,31,43
768,768,0,a513de,1,1,2e,42
769,769,0,a5156e,1,1,31,44
770,770,0,a516fe,1,1,31,44
771,771,0,a5188e,1,1,31,44
772,772,0,a51a1e,1,1,32,44
773,773,0,a51bae,1,1,31,43
774,774,0,a51d3e,1,1,31,44
775,775,0,a51ece,1,1,31,44
776,776,0,a5205e,1,1,33,45
777,777,0,a521ee,1,1,33,45
778,778,0,a5237e,1,1,33,45
779,779,0,a5250e,1,1,36,46
780,780,0,a5269e,1,1,35,45
781,781,0,a5282e,1,1,36,46
782,782,0,a529be,1,1,36,46
783,783,0,a52b4e,1,1,33,45
784,784,0,a52cde,1,1,36,46
785,785,0,a52e6e,1,1,36,47
786,786,0,a52ffe,1,1,36,46
787,787,0,a5318e,1,1,38,4a
788,788,0,a5331e,1,1,38,47
789,789,0,a534ae,1,1,38,4a
790,790,0,a5363e,1,1,39,4c
791,791,0,a537ce,1,1,39,4b
792,792,0,a5395e,1,1,39,4a
793,793,0,a53aee,1,1,38,49
794,794,0,a53c7e,1,1,3a,4d
795,795,0,a53e0e,1,1,39,4b
796,796,0,a53f9e,1,1,39,4d
797,797,0,a5412e,1,1,39,4d
798,798,0,a542be,1,1,3a,4d
799,799,0,a5444e,1,1,39,4d
800,800,0,a545de,1,1,3a,4e
801,801,0,a5476e,1,1,39,4d
802,802,0,a548fe,1,1,3d,4f
803,803,0,a54a8e,1,1,3d,4e
804,804,0,a54c1e,1,1,3a,4e
805,805,0,a54dae,1,1,3a,4e
806,806,0,a54f3e,1,1,3d,4f
807,807,0,a550ce,1,1,3d,4f
808,808,0,a5525e,1,1,3d,50
809,809,0,a553ee,1,1,3e,51
810,810,0,a5557e,1,1,3d,4f
811,811,0,a5570e,1,1,3f,52
812,812,0,a5589e,1,1,3d,50
813,813,0,a55a2e,1,1,3e,51
814,814,0,a55bbe,1,1,3e,51
815,815,0,a55d4e,1,1,3d,51
816,816,0,a55ede,1,1,3f,52
817,817,0,a5606e,1,1,3f,52
818,818,0,a561fe,1,1,41,55
819,819,0,a5638e,1,1,42,55
820,820,0,a5651e,1,1,42,55
821,821,0,a566ae,1,1,41,55
822,822,0,a5683e,1,1,42,55
823,823,0,a569ce,1,1,42,55
824,824,0,a56b5e,1,1,42,55
825,825,0,a56cee,1,1,42,55
826,826,0,a56e7e,1,1,42,55
827,827,0,a5700e,1,1,44,56
828,828,0,a5719e,1,1,45,56
829,829,0,a5732e,1,1,45,56
830,830,0,a574be,1,1,45,59
831,831,0,a5764e,1,1,45,56
832,832,0,a577de,1,1,45,59
833,833,0,a5796e,1,1,45,59
834,834,0,a57afe,1,1,46,59
835,835,0,a57c8e,1,1,46,59
836,836,0,a57e1e,1,1,46,59
837,837,0,a57fae,1,1,46,59
838,838,0,a5813e,1,1,46,59
839,839,0,a582ce,1,1,46,59
840,840,0,a5845e,1,1,49,5a
841,841,0,a585ee,1,1,49,5a
842,842,0,a5877e,1,1,49,5a
843,843,0,a5890e,1,1,49,5a
844,844,0,a58a9e,1,1,49,5c
845,845,0,a58c2e,1,1,49,5d
846,846,0,a58dbe,1,1,4a,5d
847,847,0,a58f4e,1,1,49,5d
848,848,0,a590de,1,1,4a,5d
849,849,0,a5926e,1,1,4c,5e
850,850,0,a593fe,1,1,4c,5e
851,851,0,a5958e,1,1,4a,5d
852,852,0,a5971e,1,1,4c,5e
853,853,0,a598ae,1,1,4c,5e
854,854,0,a59a3e,1,1,4d,5e
855,855,0,a59bce,1,1,4d,5e
856,856,0,a59d5e,1,1,4d,61
857,857,0,a59eee,1,1,4d,61
858,858,0,a5a07e,1,1,4e,61
859,859,0,a5a20e,1,1,4e,61
860,860,0,a5a39e,1,1,51,61
861,861,0,a5a52e,1,1,4e,61
862,862,0,a5a6be,1,1,51,62
863,863,0,a5a84e,1,1,51,61
864,864,0,a5a9de,1,1,51,62
865,865,0,a5ab6e,1,1,51,62
866,866,0,a5acfe,1,1,51,62
867,867,0,a5ae8e,1,1,51,62
868,868,0,a5b01e,1,1,51,62
869,869,0,a5b1ae,1,1,52,62
870,870,0,a5b33e,1,1,52,63
871,871,0,a5b4ce,1,1,52,63
872,872,0,a5b65e,1,1,51,62
873,873,0,a5b7ee,1,1,52,65
874,874,0,a5b97e,1,1,55,65
875,875,0,a5bb0e,1,1,55,65
876,876,0,a5bc9e,1,1,54,65
877,877,0,a5be2e,1,1,55,65
878,878,0,a5bfbe,1,1,55,65
879,879,0,a5c14e,1,1,56,65
880,880,0,a5c2de,1,1,56,66
881,881,0,a5c46e,1,1,56,65
882,882,0,a5c5fe,1,1,56,66
883,883,0,a5c78e,1,1,56,65
884,884,0,a5c91e,1,1,57,67
885,885,0,a5caae,1,1,56,66
886,886,0,a5cc3e,1,1,56,66
887,887,0,a5cdce,1,1,59,67
888,888,0,a5cf5e,1,1,57,67
889,889,0,a5d0ee,1,1,56,67
890,890,0,a5d27e,1,1,59,69
891,891,0,a5d40e,1,1,59,69
892,892,0,a5d59e,1,1,59,69
893,893,0,a5d72e,1,1,5a,69
894,894,0,a5d8be,1,1,5a,69
895,895,0,a5da4e,1,1,5a,6a
896,896,0,a5dbde,1,1,59,69
897,897,0,a5dd6e,1,1,5a,6a
898,898,0,a5defe,1,1,5a,6a
899,899,0,a5e08e,1,1,5c,6d
900,900,0,a5e21e,1,1,5a,6a
901,901,0,a5e3ae,1,1,5a,6a
902,902,0,a5e53e,1,1,5c,6d
903,903,0,a5e6ce,1,1,5c,6d
904,904,0,a5e85e,1,1,5c,6d
905,905,0,a5e9ee,1,1,5c,6d
906,906,0,a5eb7e,1,1,5d,6d
907,907,0,a5ed0e,1,1,5d,6d
908,908,0,a5ee9e,1,1,5d,6d
909,909,0,a5f02e,1,1,5d,6e
910,910,0,a5f1be,1,1,5d,6d
911,911,0,a5f34e,1,1,5d,6e
912,912,0,a5f4de,1,1,5d,6e
913,913,0,a5f66e,1,1,5d,6d
914,914,0,a5f7fe,1,1,5e,70
915,915,0,a5f98e,1,1,5d,6e
916,916,0,a5fb1e,1,1,5d,6e
917,917,0,a5fcae,1,1,5e,71
918,918,0,a5fe3e,1,1,5e,70
919,919,0,a5ffce,1,1,5e,71
920,920,0,a6015e,1,1,5f,71
921,921,0,a602ee,1,1,60,71
922,922,0,a6047e,1,1,60,71
923,923,0,a6060e,1,1,60,71
924,924,0,a6079e,1,1,61,73
925,925,0,a6092e,1,1,60,71
926,926,0,a60abe,1,1,61,74
927,927,0,a60c4e,1,1,61,74
928,928,0,a60dde,1,1,61,73
929,929,0,a60f6e,1,1,61,73
930,930,0,a610fe,1,1,61,74
931,931,0,a6128e,1,1,62,75
932,932,0,a6141e,1,1,61,74
933,933,0,a615ae,1,1,62,75
934,934,0,a6173e,1,1,62,76
935,935,0,a618ce,1,1,62,76
936,936,0,a61a5e,1,1,62,75
937,937,0,a61bee,1,1,63,76
938,938,0,a61d7e,1,1,64,78
939,939,0,a61f0e,1,1,64,78
940,940,0,a6209e,1,1,64,77
941,941,0,a6222e,1,1,64,79
942,942,0,a623be,1,1,65,79
943,943,0,a6254e,1,1,65,79
944,944,0,a626de,1,1,65,79
945,945,0,a6286e,1,1,65,7a
946,946,0,a629fe,1,1,65,79
947,947,0,a62b8e,1,1,66,7b
948,948,0,a62d1e,1,1,65,79
949,949,0,a62eae,1,1,66,7b
950,950,0,a6303e,1,1,67,7c
951,951,0,a631ce,1,1,66,7c
952,952,0,a6335e,1,1,67,7c
953,953,0,a634ee,1,1,67,7d
954,954,0,a6367e,1,1,69,7d
955,955,0,a6380e,1,1,67,7d
956,956,0,a6399e,1,1,67,7d
957,957,0,a63b2e,1,1,67,7d
958,958,0,a63cbe,1,1,68,7d
959,959,0,a63e4e,1,1,6a,7d
960,960,0,a63fde,1,1,6a,7e
961,961,0,a6416e,1,1,6c,7e
962,962,0,a642fe,1,1,6d,80
963,963,0,a6448e,1,1,6a,7e
964,964,0,a6461e,1,1,6d,7f
965,965,0,a647ae,1,1,6d,80
966,966,0,a6493e,1,1,6d,80
967,967,0,a64ace,1,1,6d,80
968,968,0,a64c5e,1,1,6d,81
969,969,0,a64dee,1,1,6d,81
970,970,0,a64f7e,1,1,6d,81
971,971,0,a6510e,1,1,6d,81
972,972,0,a6529e,1,1,70,82
973,973,0,a6542e,1,1,6f,82
974,974,0,a655be,1,1,6f,82
975,975,0,a6574e,1,1,71,85
976,976,0,a658de,1,1,71,85
977,977,0,a65a6e,1,1,71,85
978,978,0,a65bfe,1,1,71,83
979,979,0,a65d8e,1,1,71,85
980,980,0,a65f1e,1,1,71,85
981,981,0,a660ae,1,1,74,86
982,982,0,a6623e,1,1,72,85
983,983,0,a663ce,1,1,72,85
984,984,0,a6655e,1,1,72,85
985,985,0,a666ee,1,1,75,86
986,986,0,a6687e,1,1,75,86
987,987,0,a66a0e,1,1,75,86
988,988,0,a66b9e,1,1,75,86
989,989,0,a66d2e,1,1,76,87
990,990,0,a66ebe,1,1,76,88
991,991,0,a6704e,1,1,76,88
992,992,0,a671de,1,1,76,88
993,993,0,a6736e,1,1,76,88
994,994,0,a674fe,1,1,78,88
995,995,0,a6768e,1,1,76,88
996,996,0,a6781e,1,1,76,88
997,997,0,a679ae,1,1,79,88
998,998,0,a67b3e,1,1,79,88
999,999,0,a67cce,1,1,79,89
1000,1000,0,a67e5e,1,1,76,88
1001,1001,0,a67fee,1,1,79,89
1002,1002,0,a6817e,1,1,79,89
1003,1003,0,a6830e,1,1,7a,89
1004,1004,0,a6849e,1,1,7a,8a
1005,1005,0,a6862e,1,1,7a,89
1006,1006,0,a687be,1,1,7a,8b
1007,1007,0,a6894e,1,1,7a,8b
1008,1008,0,a68ade,1,1,7a,8b
1009,1009,0,a68c6e,1,1,7a,8b
1010,1010,0,a68dfe,1,1,7a,8b
1011,1011,0,a68f8e,1,1,7b,8b
1012,1012,0,a6911e,1,1,7d,8d
1013,1013,0,a692ae,1,1,7d,8e
1014,1014,0,a6943e,1,1,7d,8d
1015,1015,0,a695ce,1,1,7e,8e
1016,1016,0,a6975e,1,1,7d,8e
1017,1017,0,a698ee,1,1,7d,8e
1018,1018,0,a69a7e,1,1,7d,8e
1019,1019,0,a69c0e,1,1,7f,90
1020,1020,0,a69d9e,1,1,7f,90
1021,1021,0,a69f2e,1,1,7f,90
1022,1022,0,a6a0be,1,1,7f,90
1023,1023,0,a6a24e,1,1,80,91
1024,1024,0,a6a3de,1,1,82,91
1025,1025,0,a6a56e,1,1,80,91
1026,1026,0,a6a6fe,1,1,82,91
1027,1027,0,a6a88e,1,1,82,91
1028,1028,0,a6aa1e,1,1,82,91
1029,1029,0,a6abae,1,1,82,91
1030,1030,0,a6ad3e,1,1,82,92
1031,1031,0,a6aece,1,1,85,92
1032,1032,0,a6b05e,1,1,84,92
1033,1033,0,a6b1ee,1,1,85,92
1034,1034,0,a6b37e,1,1,85,92
1035,1035,0,a6b50e,1,1,85,92
1036,1036,0,a6b69e,1,1,85,95
1037,1037,0,a6b82e,1,1,85,95
1038,1038,0,a6b9be,1,1,85,95
1039,1039,0,a6bb4e,1,1,86,95
1040,1040,0,a6bcde,1,1,86,95
1041,1041,0,a6be6e,1,1,86,95
1042,1042,0,a6bffe,1,1,88,96
1043,1043,0,a6c18e,1,1,87,96
1044,1044,0,a6c31e,1,1,86,96
1045,1045,0,a6c4ae,1,1,88,97
1046,1046,0,a6c63e,1,1,88,98
1047,1047,0,a6c7ce,1,1,88,99
1048,1048,0,a6c95e,1,1,88,99
1049,1049,0,a6caee,1,1,88,99
1050,1050,0,a6cc7e,1,1,88,99
1051,1051,0,a6ce0e,1,1,89,9a
1052,1052,0,a6cf9e,1,1,89,9a
1053,1053,0,a6d12e,1,1,88,99
1054,1054,0,a6d2be,1,1,89,9c
1055,1055,0,a6d44e,1,1,89,9c
1056,1056,0,a6d5de,1,1,89,9c
1057,1057,0,a6d76e,1,1,89,9c
1058,1058,0,a6d8fe,1,1,8a,9d
1059,1059,0,a6da8e,1,1,8a,9d
1060,1060,0,a6dc1e,1,1,8c,9d
1061,1061,0,a6ddae,1,1,89,9d
1062,1062,0,a6df3e,1,1,8b,9d
1063,1063,0,a6e0ce,1,1,8d,9d
1064,1064,0,a6e25e,1,1,8d,9d
1065,1065,0,a6e3ee,1,1,8c,9d
1066,1066,0,a6e57e,1,0,8e,9e
1067,1067,0,a6e70e,1,1,8c,9d
1068,1068,0,a6e89e,1,0,8f,9e
1069,1069,0,a6ea2e,1,0,8f,9e
1070,1070,0,a6ebbe,1,0,8f,a1
1071,1071,0,a6ed4e,1,0,91,a1
1072,1072,0,a6eede,1,0,91,a1
1073,1073,0,a6f06e,1,0,91,a1
1074,1074,0,a6f1fe,1,0,8f,9e
1075,1075,0,a6f38e,1,0,91,a1
1076,1076,0,a6f51e,1,0,91,a1
1077,1077,0,a6f6ae,1,0,91,a1
1078,1078,0,a6f83e,1,0,91,a1
1079,1079,0,a6f9ce,1,0,91,a1
1080,1080,0,a6fb5e,1,0,92,a1
1081,1081,0,a6fcee,1,0,92,a2
1082,1082,0,a6fe7e,1,0,93,a2
1083,1083,0,a7000e,1,0,95,a2
1084,1084,0,a7019e,1,0,95,a4
1085,1085,0,a7032e,1,0,94,a2
1086,1086,0,a704be,1,0,95,a2
1087,1087,0,a7064e,1,0,95,a5
1088,1088,0,a707de,1,0,96,a5
1089,1089,0,a7096e,1,0,96,a5
1090,1090,0,a70afe,1,0,96,a5
1091,1091,0,a70c8e,1,0,97,a6
1092,1092,0,a70e1e,1,0,97,a6
1093,1093,0,a70fae,1,0,98,a7
1094,1094,0,a7113e,1,0,98,a7
1095,1095,0,a712ce,1,0,98,a7
1096,1096,0,a7145e,1,0,98,a6
1097,1097,0,a715ee,1,0,99,a9
1098,1098,0,a7177e,1,0,99,a7
1099,1099,0,a7190e,1,0,99,a9
1100,1100,0,a71a9e,1,0,99,a8
1101,1101,0,a71c2e,1,0,99,a9
1102,1102,0,a71dbe,1,0,9a,a9
1103,1103,0,a71f4e,1,0,99,aa
1104,1104,0,a720de,1,0,9a,aa
1105,1105,0,a7226e,1,0,9a,aa
1106,1106,0,a723fe,1,0,9a,aa
1107,1107,0,a7258e,1,0,9c,ab
1108,1108,0,a7271e,1,0,9a,aa
1109,1109,0,a728ae,1,0,9c,ab
1110,1110,0,a72a3e,1,0,9c,ad
1111,1111,0,a72bce,1,0,9a,ab
1112,1112,0,a72d5e,1,0,9c,ad
1113,1113,0,a72eee,1,0,9c,ad
1114,1114,0,a7307e,1,0,9d,ae
1115,1115,0,a7320e,1,0,9c,ad
1116,1116,0,a7339e,1,0,9c,ad
1117,1117,0,a7352e,1,0,9c,ad
1118,1118,0,a736be,1,0,9d,ae
1119,1119,0,a7384e,1,0,9d,ae
1120,1120,0,a739de,1,0,9d,ae
1121,1121,0,a73b6e,1,0,9d,ad
1122,1122,0,a73cfe,1,0,9d,ae
1123,1123,0,a73e8e,1,0,9d,af
1124,1124,0,a7401e,1,0,9e,b1
1125,1125,0,a741ae,1,0,9d,af
1126,1126,0,a7433e,1,0,9e,b1
1127,1127,0,a744cd,1,1,04,13
1128,1128,0,a7465d,1,1,04,14
1129,1129,0,a747ed,1,1,04,15
1130,1130,0,a7497d,1,1,04,14
1131,1131,0,a74b0d,1,1,04,14
1132,1132,0,a74c9d,1,1,04,15
1133,1133,0,a74e2d,1,1,04,15
1134,1134,0,a74fbd,1,1,05,16
1135,1135,0,a7514d,1,1,05,15
1136,1136,0,a752dd,1,1,05,15
1137,1137,0,a7546d,1,1,05,16
1138,1138,0,a755fd,1,1,05,17
1139,1139,0,a7578d,1,1,05,18
1140,1140,0,a7591d,1,1,06,19
1141,1141,0,a75aad,1,1,05,17
1142,1142,0,a75c3d,1,1,05,16
1143,1143,0,a75dcd,1,1,07,19
1144,1144,0,a75f5d,1,1,06,19
1145,1145,0,a760ed,1,1,06,19
1146,1146,0,a7627d,1,1,06,19
1147,1147,0,a7640d,1,1,09,1a
1148,1148,0,a7659d,1,1,0a,1a
1149,1149,0,a7672d,1,1,09,1a
1150,1150,0,a768bd,1,1,09,1b
1151,1151,0,a76a4d,1,1,09,1b
1152,1152,0,a76bdd,1,1,0a,1d
1153,1153,0,a76d6d,1,1,09,1a
1154,1154,0,a76efd,1,1,0a,1d
1155,1155,0,a7708d,1,1,0d,1d
1156,1156,0,a7721d,1,1,0a,1d
1157,1157,0,a773ad,1,1,0d,1d
1158,1158,0,a7753d,1,1,0c,1d
1159,1159,0,a776cd,1,1,0d,1d
1160,1160,0,a7785d,1,1,0d,1e
1161,1161,0,a779ed,1,1,0d,1e
1162,1162,0,a77b7d,1,1,0e,1e
1163,1163,0,a77d0d,1,1,0e,1e
1164,1164,0,a77e9d,1,1,0e,21
1165,1165,0,a7802d,1,1,0e,1e
1166,1166,0,a781bd,1,1,0e,21
1167,1167,0,a7834d,1,1,0e,21
1168,1168,0,a784dd,1,1,0e,21
1169,1169,0,a7866d,1,1,11,21
1170,1170,0,a787fd,1,1,11,21
1171,1171,0,a7898d,1,1,11,21
1172,1172,0,a78b1d,1,1,11,21
1173,1173,0,a78cad,1,1,11,21
1174,1174,0,a78e3d,1,1,11,21
1175,1175,0,a78fcd,1,1,11,23
1176,1176,0,a7915d,1,1,12,25
1177,1177,0,a792ed,1,1,12,24
1178,1178,0,a7947d,1,1,12,25
1179,1179,0,a7960d,1,1,12,25
1180,1180,0,a7979d,1,1,12,25
1181,1181,0,a7992d,1,1,15,26
1182,1182,0,a79abd,1,1,15,25
1183,1183,0,a79c4d,1,1,15,26
1184,1184,0,a79ddd,1,1,15,26
1185,1185,0,a79f6d,1,1,15,25
1186,1186,0,a7a0fd,1,1,16,29
1187,1187,0,a7a28d,1,1,15,26
1188,1188,0,a7a41d,1,1,15,28
1189,1189,0,a7a5ad,1,1,16,29
1190,1190,0,a7a73d,1,1,15,28
1191,1191,0,a7a8cd,1,1,16,29
1192,1192,0,a7aa5d,1,1,16,29
1193,1193,0,a7abed,1,1,16,29
1194,1194,0,a7ad7d,1,1,19,29
1195,1195,0,a7af0d,1,1,19,29
1196,1196,0,a7b09d,1,1,19,2a
1197,1197,0,a7b22d,1,1,17,29
1198,1198,0,a7b3bd,1,1,19,2a
1199,1199,0,a7b54d,1,1,1a,2c
1200,1200,0,a7b6dd,1,1,19,2a
1201,1201,0,a7b86d,1,1,1a,2d
1202,1202,0,a7b9fd,1,1,19,2a
1203,1203,0,a7bb8d,1,1,1a,2a
1204,1204,0,a7bd1d,1,1,1a,2d
1205,1205,0,a7bead,1,1,1a,2a
1206,1206,0,a7c03d,1,1,1a,2d
1207,1207,0,a7c1cd,1,1,1a,2d
1208,1208,0,a7c35d,1,1,1d,2e
1209,1209,0,a7c4ed,1,1,1d,2e
1210,1210,0,a7c67d,1,1,1d,2e
1211,1211,0,a7c80d,1,1,1d,2e
1212,1212,0,a7c99d,1,1,1d,2e
1213,1213,0,a7cb2d,1,1,1e,31
1214,1214,0,a7ccbd,1,1,1f,31
1215,1215,0,a7ce4d,1,1,1d,31
1216,1216,0,a7cfdd,1,1,1f,31
1217,1217,0,a7d16d,1,1,1f,31
1218,1218,0,a7d2fd,1,1,1e,31
1219,1219,0,a7d48d,1,1,1f,31
1220,1220,0,a7d61d,1,1,20,31
1221,1221,0,a7d7ad,1,1,21,32
1222,1222,0,a7d93d,1,1,21,32
1223,1223,0,a7dacd,1,1,21,35
1224,1224,0,a7dc5d,1,1,22,35
1225,1225,0,a7dded,1,1,21,32
1226,1226,0,a7df7d,1,1,22,35
1227,1227,0,a7e10d,1,1,22,35
1228,1228,0,a7e29d,1,1,22,35
1229,1229,0,a7e42d,1,1,22,36
1230,1230,0,a7e5bd,1,1,25,37
1231,1231,0,a7e74d,1,1,22,35
1232,1232,0,a7e8dd,1,1,23,36
1233,1233,0,a7ea6d,1,1,24,36
1234,1234,0,a7ebfd,1,1,25,36
1235,1235,0,a7ed8d,1,1,25,38
1236,1236,0,a7ef1d,1,1,26,39
1237,1237,0,a7f0ad,1,1,26,39
1238,1238,0,a7f23d,1,1,26,39
1239,1239,0,a7f3cd,1,1,25,38
1240,1240,0,a7f55d,1,1,25,39
1241,1241,0,a7f6ed,1,1,25,39
1242,1242,0,a7f87d,1,1,27,39
1243,1243,0,a7fa0d,1,1,27,39
1244,1244,0,a7fb9d,1,1,28,3a
1245,1245,0,a7fd2d,1,1,28,3a
1246,1246,0,a7febd,1,1,29,3a
1247,1247,0,a8004d,1,1,29,3a
1248,1248,0,a801dd,1,1,29,3b
1249,1249,0,a8036d,1,1,28,3a
1250,1250,0,a804fd,1,1,28,3a
1251,1251,0,a8068d,1,1,29,3d
1252,1252,0,a8081d,1,1,29,3c
1253,1253,0,a809ad,1,1,29,3d
1254,1254,0,a80b3d,1,1,29,3d
1255,1255,0,a80ccd,1,1,2b,3e
1256,1256,0,a80e5d,1,1,2b,3e
1257,1257,0,a80fed,1,1,2b,3d
1258,1258,0,a8117d,1,1,2c,3f
1259,1259,0,a8130d,1,1,2d,3f
1260,1260,0,a8149d,1,1,2d,3f
1261,1261,0,a8162d,1,1,2d,3f
1262,1262,0,a817bd,1,1,2e,41
1263,1263,0,a8194d,1,1,2e,3f
1264,1264,0,a81add,1,1,2e,41
1265,1265,0,a81c6d,1,1,31,42
1266,1266,0,a81dfd,1,1,2e,41
1267,1267,0,a81f8d,1,1,31,43
1268,1268,0,a8211d,1,1,2f,42
1269,1269,0,a822ad,1,1,30,42
1270,1270,0,a8243d,1,1,31,43
1271,1271,0,a825cd,1,1,31,44
1272,1272,0,a8275d,1,1,31,44
1273,1273,0,a828ed,1,1,32,44
1274,1274,0,a82a7d,1,1,31,43
1275,1275,0,a82c0d,1,1,32,44
1276,1276,0,a82d9d,1,1,32,44
1277,1277,0,a82f2d,1,1,32,44
1278,1278,0,a830bd,1,1,33,44
1279,1279,0,a8324d,1,1,33,45
1280,1280,0,a833dd,1,1,35,45
1281,1281,0,a8356d,1,1,33,45
1282,1282,0,a836fd,1,1,33,45
1283,1283,0,a8388d,1,1,35,46
1284,1284,0,a83a1d,1,1,36,46
1285,1285,0,a83bad,1,1,36,46
1286,1286,0,a83d3d,1,1,35,45
1287,1287,0,a83ecd,1,1,36,46
1288,1288,0,a8405d,1,1,38,49
1289,1289,0,a841ed,1,1,38,49
1290,1290,0,a8437d,1,1,39,4b
1291,1291,0,a8450d,1,1,39,4b
1292,1292,0,a8469d,1,1,38,49
1293,1293,0,a8482d,1,1,38,47
1294,1294,0,a849bd,1,1,38,49
1295,1295,0,a84b4d,1,1,39,4a
1296,1296,0,a84cdd,1,1,39,4d
1297,1297,0,a84e6d,1,1,39,4d
1298,1298,0,a84ffd,1,1,39,4c
1299,1299,0,a8518d,1,1,3a,4d
1300,1300,0,a8531d,1,1,3a,4d
1301,1301,0,a854ad,1,1,3a,4d
1302,1302,0,a8563d,1,1,3a,4e
1303,1303,0,a857cd,1,1,3a,4d
1304,1304,0,a8595d,1,1,3c,4e
1305,1305,0,a85aed,1,1,3a,4d
1306,1306,0,a85c7d,1,1,3c,4e
1307,1307,0,a85e0d,1,1,3d,4f
1308,1308,0,a85f9d,1,1,3d,50
1309,1309,0,a8612d,1,1,3d,50
1310,1310,0,a862bd,1,1,3e,51
1311,1311,0,a8644d,1,1,3d,4f
1312,1312,0,a865dd,1,1,3d,4f
1313,1313,0,a8676d,1,1,3e,51
1314,1314,0,a868fd,1,1,3d,51
1315,1315,0,a86a8d,1,1,40,52
1316,1316,0,a86c1d,1,1,3f,52
1317,1317,0,a86dad,1,1,3f,52
1318,1318,0,a86f3d,1,1,3f,52
1319,1319,0,a870cd,1,1,41,54
1320,1320,0,a8725d,1,1,3e,52
1321,1321,0,a873ed,1,1,41,54
1322,1322,0,a8757d,1,1,42,55
1323,1323,0,a8770d,1,1,41,54
1324,1324,0,a8789d,1,1,42,55
1325,1325,0,a87a2d,1,1,44,55
1326,1326,0,a87bbd,1,1,45,56
1327,1327,0,a87d4d,1,1,44,55
