Sample in Buffer,Sample in Window,TRIGGER,ctime400[23:0],tdc_dvalid_1[0:0],tdc_dvalid[1:1],fine_time_0[7:0],fine_time_1[7:0]
707,707,0,165c4e,1,1,2e,40
708,708,0,165dde,1,1,2d,40
709,709,0,165f6e,1,1,2d,3f
710,710,0,1660fe,1,1,2c,3f
711,711,0,16628e,1,1,2c,3f
712,712,0,16641e,1,1,2e,41
713,713,0,1665ae,1,1,2e,42
714,714,0,16673e,1,1,2e,41
715,715,0,1668ce,1,1,2e,41
716,716,0,166a5e,1,1,30,42
717,717,0,166bee,1,1,30,43
718,718,0,166d7e,1,1,31,43
719,719,0,166f0e,1,1,31,43
720,720,0,16709e,1,1,31,43
721,721,0,16722e,1,1,31,44
722,722,0,1673be,1,1,31,44
723,723,0,16754e,1,1,31,44
724,724,0,1676de,1,1,33,45
725,725,0,16786e,1,1,32,44
726,726,0,1679fe,1,1,32,44
727,727,0,167b8e,1,1,33,45
728,728,0,167d1e,1,1,32,44
729,729,0,167eae,1,1,33,45
730,730,0,16803e,1,1,33,45
731,731,0,1681ce,1,1,32,44
732,732,0,16835e,1,1,35,45
733,733,0,1684ee,1,1,36,46
734,734,0,16867e,1,1,36,46
735,735,0,16880e,1,1,38,48
736,736,0,16899e,1,1,36,47
737,737,0,168b2e,1,1,36,47
738,738,0,168cbe,1,1,39,4b
739,739,0,168e4e,1,1,38,49
740,740,0,168fde,1,1,38,49
741,741,0,16916e,1,1,38,48
742,742,0,1692fe,1,1,38,48
743,743,0,16948e,1,1,39,4a
744,744,0,16961e,1,1,39,4b
745,745,0,1697ae,1,1,39,4c
746,746,0,16993e,1,1,39,4d
747,747,0,169ace,1,1,39,4d
748,748,0,169c5e,1,1,39,4c
749,749,0,169dee,1,1,3a,4d
750,750,0,169f7e,1,1,3a,4d
751,751,0,16a10e,1,1,3a,4d
752,752,0,16a29e,1,1,3a,4d
753,753,0,16a42e,1,1,3a,4e
754,754,0,16a5be,1,1,3a,4d
755,755,0,16a74e,1,1,3d,4e
756,756,0,16a8de,1,1,3d,4f
757,757,0,16aa6e,1,1,3d,4f
758,758,0,16abfe,1,1,3d,4f
759,759,0,16ad8e,1,1,3a,4e
760,760,0,16af1e,1,1,3e,51
761,761,0,16b0ae,1,1,3d,51
762,762,0,16b23e,1,1,3d,51
763,763,0,16b3ce,1,1,3e,51
764,764,0,16b55e,1,1,3d,51
765,765,0,16b6ee,1,1,3f,52
766,766,0,16b87e,1,1,3f,52
767,767,0,16ba0e,1,1,3f,52
768,768,0,16bb9e,1,1,3e,51
769,769,0,16bd2e,1,1,3f,52
770,770,0,16bebe,1,1,41,55
771,771,0,16c04e,1,1,41,55
772,772,0,16c1de,1,1,41,55
773,773,0,16c36e,1,1,42,55
774,774,0,16c4fe,1,1,42,55
775,775,0,16c68e,1,1,42,55
776,776,0,16c81e,1,1,42,55
777,777,0,16c9ae,1,1,45,56
778,778,0,16cb3e,1,1,45,56
779,779,0,16ccce,1,1,45,56
780,780,0,16ce5e,1,1,42,55
781,781,0,16cfee,1,1,45,56
782,782,0,16d17e,1,1,45,56
783,783,0,16d30e,1,1,45,58
784,784,0,16d49e,1,1,45,59
785,785,0,16d62e,1,1,45,56
786,786,0,16d7be,1,1,45,59
787,787,0,16d94e,1,1,45,59
788,788,0,16dade,1,1,45,59
789,789,0,16dc6e,1,1,46,59
790,790,0,16ddfe,1,1,46,59
791,791,0,16df8e,1,1,46,59
792,792,0,16e11e,1,1,48,5a
793,793,0,16e2ae,1,1,46,59
794,794,0,16e43e,1,1,49,5a
795,795,0,16e5ce,1,1,49,5a
796,796,0,16e75e,1,1,49,5c
797,797,0,16e8ee,1,1,49,5a
798,798,0,16ea7e,1,1,49,5b
799,799,0,16ec0e,1,1,49,5d
800,800,0,16ed9e,1,1,4c,5e
801,801,0,16ef2e,1,1,4c,5e
802,802,0,16f0be,1,1,4c,5e
803,803,0,16f24e,1,1,4b,5e
804,804,0,16f3de,1,1,4d,5e
805,805,0,16f56e,1,1,4b,5d
806,806,0,16f6fe,1,1,4c,5e
807,807,0,16f88e,1,1,4d,5e
808,808,0,16fa1e,1,1,4d,5f
809,809,0,16fbae,1,1,4d,5e
810,810,0,16fd3e,1,1,4d,5e
811,811,0,16fece,1,1,4d,5e
812,812,0,17005e,1,1,4e,61
813,813,0,1701ee,1,1,51,61
814,814,0,17037e,1,1,51,62
815,815,0,17050e,1,1,51,62
816,816,0,17069e,1,1,51,61
817,817,0,17082e,1,1,51,61
818,818,0,1709be,1,1,51,62
819,819,0,170b4e,1,1,51,62
820,820,0,170cde,1,1,51,62
821,821,0,170e6e,1,1,52,63
822,822,0,170ffe,1,1,52,63
823,823,0,17118e,1,1,52,62
824,824,0,17131e,1,1,54,65
825,825,0,1714ae,1,1,52,64
826,826,0,17163e,1,1,55,65
827,827,0,1717ce,1,1,55,65
828,828,0,17195e,1,1,55,65
829,829,0,171aee,1,1,52,64
830,830,0,171c7e,1,1,56,65
831,831,0,171e0e,1,1,55,65
832,832,0,171f9e,1,1,56,66
833,833,0,17212e,1,1,55,65
834,834,0,1722be,1,1,56,65
835,835,0,17244e,1,1,56,66
836,836,0,1725de,1,1,56,67
837,837,0,17276e,1,1,57,67
838,838,0,1728fe,1,1,57,67
839,839,0,172a8e,1,1,56,66
840,840,0,172c1e,1,1,59,69
841,841,0,172dae,1,1,59,69
842,842,0,172f3e,1,1,59,69
843,843,0,1730ce,1,1,5a,69
844,844,0,17325e,1,1,5a,6a
845,845,0,1733ee,1,1,5a,6a
846,846,0,17357e,1,1,5a,6a
847,847,0,17370e,1,1,5a,6a
848,848,0,17389e,1,1,5a,6a
849,849,0,173a2e,1,1,5c,6c
850,850,0,173bbe,1,1,5c,6b
851,851,0,173d4e,1,1,5c,6c
852,852,0,173ede,1,1,5c,6d
853,853,0,17406e,1,1,5c,6d
854,854,0,1741fe,1,1,5c,6d
855,855,0,17438e,1,1,5d,6d
856,856,0,17451e,1,1,5c,6d
857,857,0,1746ae,1,1,5c,6d
858,858,0,17483e,1,1,5d,6d
859,859,0,1749ce,1,1,5d,6e
860,860,0,174b5e,1,1,5d,6e
861,861,0,174cee,1,1,5e,6f
862,862,0,174e7e,1,1,5e,70
863,863,0,17500e,1,1,5e,6f
864,864,0,17519e,1,1,5e,6f
865,865,0,17532e,1,1,60,71
866,866,0,1754be,1,1,5e,70
867,867,0,17564e,1,1,60,71
868,868,0,1757de,1,1,60,71
869,869,0,17596e,1,1,60,71
870,870,0,175afe,1,1,60,71
871,871,0,175c8e,1,1,60,71
872,872,0,175e1e,1,1,60,71
873,873,0,175fae,1,1,61,72
874,874,0,17613e,1,1,60,71
875,875,0,1762ce,1,1,60,71
876,876,0,17645e,1,1,61,72
877,877,0,1765ee,1,1,61,73
878,878,0,17677e,1,1,61,74
879,879,0,17690e,1,1,61,73
880,880,0,176a9e,1,1,61,72
881,881,0,176c2e,1,1,62,76
882,882,0,176dbe,1,1,62,76
883,883,0,176f4e,1,1,61,75
884,884,0,1770de,1,1,64,77
885,885,0,17726e,1,1,63,76
886,886,0,1773fe,1,1,62,75
887,887,0,17758e,1,1,64,78
888,888,0,17771e,1,1,64,78
889,889,0,1778ae,1,1,63,76
890,890,0,177a3e,1,1,64,78
891,891,0,177bce,1,1,65,7a
892,892,0,177d5e,1,1,64,79
893,893,0,177eee,1,1,66,7b
894,894,0,17807e,1,1,65,7a
895,895,0,17820e,1,1,65,7a
896,896,0,17839e,1,1,66,7a
897,897,0,17852e,1,1,66,7a
898,898,0,1786be,1,1,65,7a
899,899,0,17884e,1,1,66,7c
900,900,0,1789de,1,1,66,7b
901,901,0,178b6e,1,1,67,7c
902,902,0,178cfe,1,1,67,7d
903,903,0,178e8e,1,1,67,7d
904,904,0,17901e,1,1,68,7d
905,905,0,1791ae,1,1,67,7d
906,906,0,17933e,1,1,69,7d
907,907,0,1794ce,1,1,6a,7d
908,908,0,17965e,1,1,6a,7d
909,909,0,1797ee,1,1,6a,7e
910,910,0,17997e,1,1,6a,7e
911,911,0,179b0e,1,1,6a,7e
912,912,0,179c9e,1,1,6a,7e
913,913,0,179e2e,1,1,6c,7e
914,914,0,179fbe,1,1,6d,81
915,915,0,17a14e,1,1,6d,81
916,916,0,17a2de,1,1,6d,81
917,917,0,17a46e,1,1,6d,81
918,918,0,17a5fe,1,1,6e,82
919,919,0,17a78e,1,1,6e,82
920,920,0,17a91e,1,1,6f,82
921,921,0,17aaae,1,1,6f,82
922,922,0,17ac3e,1,1,6d,82
923,923,0,17adce,1,1,70,83
924,924,0,17af5e,1,1,70,82
925,925,0,17b0ee,1,1,71,84
926,926,0,17b27e,1,1,72,85
927,927,0,17b40e,1,1,70,83
928,928,0,17b59e,1,1,71,85
929,929,0,17b72e,1,1,72,85
930,930,0,17b8be,1,1,71,85
931,931,0,17ba4e,1,1,72,85
932,932,0,17bbde,1,1,72,85
933,933,0,17bd6e,1,1,75,86
934,934,0,17befe,1,1,74,86
935,935,0,17c08e,1,1,75,86
936,936,0,17c21e,1,1,75,86
937,937,0,17c3ae,1,1,75,86
938,938,0,17c53e,1,1,76,88
939,939,0,17c6ce,1,1,75,86
940,940,0,17c85e,1,1,76,87
941,941,0,17c9ee,1,1,75,86
942,942,0,17cb7e,1,1,76,88
943,943,0,17cd0e,1,1,76,88
944,944,0,17ce9e,1,1,76,88
945,945,0,17d02e,1,1,76,88
946,946,0,17d1be,1,1,77,88
947,947,0,17d34e,1,1,79,88
948,948,0,17d4de,1,1,79,88
949,949,0,17d66e,1,1,79,88
950,950,0,17d7fe,1,1,79,88
951,951,0,17d98e,1,1,79,89
952,952,0,17db1e,1,1,79,89
953,953,0,17dcae,1,1,79,89
954,954,0,17de3e,1,1,79,89
955,955,0,17dfce,1,1,79,89
956,956,0,17e15e,1,1,7a,8b
957,957,0,17e2ee,1,1,7a,8b
958,958,0,17e47e,1,1,7a,8b
959,959,0,17e60e,1,1,7a,8b
960,960,0,17e79e,1,1,7a,8b
961,961,0,17e92e,1,1,7b,8b
962,962,0,17eabe,1,1,7d,8d
963,963,0,17ec4e,1,1,7d,8d
964,964,0,17edde,1,1,7d,8d
965,965,0,17ef6e,1,1,7d,8d
966,966,0,17f0fe,1,1,7d,8d
967,967,0,17f28e,1,1,7e,8e
968,968,0,17f41e,1,1,7d,8e
969,969,0,17f5ae,1,1,7d,8e
970,970,0,17f73e,1,1,7d,8e
971,971,0,17f8ce,1,1,7e,8e
972,972,0,17fa5e,1,1,7f,90
973,973,0,17fbee,1,1,82,91
974,974,0,17fd7e,1,1,7f,90
975,975,0,17ff0e,1,1,82,91
976,976,0,18009e,1,1,82,91
977,977,0,18022e,1,1,82,91
978,978,0,1803be,1,1,82,91
979,979,0,18054e,1,1,82,91
980,980,0,1806de,1,1,82,92
981,981,0,18086e,1,1,85,95
982,982,0,1809fe,1,1,82,91
983,983,0,180b8e,1,1,84,92
984,984,0,180d1e,1,1,85,92
985,985,0,180eae,1,1,84,92
986,986,0,18103e,1,1,85,95
987,987,0,1811ce,1,1,85,95
988,988,0,18135e,1,1,86,96
989,989,0,1814ee,1,1,85,95
990,990,0,18167e,1,1,86,96
991,991,0,18180e,1,1,85,95
992,992,0,18199e,1,1,88,98
993,993,0,181b2e,1,1,86,95
994,994,0,181cbe,1,1,88,97
995,995,0,181e4e,1,1,86,96
996,996,0,181fde,1,1,88,99
997,997,0,18216e,1,1,86,96
998,998,0,1822fe,1,1,89,9a
999,999,0,18248e,1,1,88,99
1000,1000,0,18261e,1,1,89,99
1001,1001,0,1827ae,1,1,88,99
1002,1002,0,18293e,1,1,89,9a
1003,1003,0,182ace,1,1,89,9a
1004,1004,0,182c5e,1,1,89,9a
1005,1005,0,182dee,1,1,89,99
1006,1006,0,182f7e,1,1,89,9a
1007,1007,0,18310e,1,1,89,9a
1008,1008,0,18329e,1,1,89,9a
1009,1009,0,18342e,1,1,8a,9d
1010,1010,0,1835be,1,1,89,9d
1011,1011,0,18374e,1,1,8a,9d
1012,1012,0,1838de,1,1,8c,9d
1013,1013,0,183a6e,1,1,8b,9d
1014,1014,0,183bfe,1,1,8c,9d
1015,1015,0,183d8e,1,1,8d,9d
1016,1016,0,183f1e,1,0,8f,9e
1017,1017,0,1840ae,1,0,8e,9e
1018,1018,0,18423e,1,0,8d,9e
1019,1019,0,1843ce,1,0,8f,9e
1020,1020,0,18455e,1,0,8e,9e
1021,1021,0,1846ee,1,0,8f,9e
1022,1022,0,18487e,1,0,91,a1
1023,1023,0,184a0e,1,0,91,a1
1024,1024,0,184b9e,1,0,91,a1
1025,1025,0,184d2e,1,0,91,a1
1026,1026,0,184ebe,1,0,91,a1
1027,1027,0,18504e,1,0,92,a2
1028,1028,0,1851de,1,0,92,a1
1029,1029,0,18536e,1,0,92,a1
1030,1030,0,1854fe,1,0,92,a2
1031,1031,0,18568e,1,0,95,a2
1032,1032,0,18581e,1,0,92,a1
1033,1033,0,1859ae,1,0,95,a5
1034,1034,0,185b3e,1,0,95,a3
1035,1035,0,185cce,1,0,96,a5
1036,1036,0,185e5e,1,0,96,a5
1037,1037,0,185fee,1,0,95,a5
1038,1038,0,18617e,1,0,96,a5
1039,1039,0,18630e,1,0,95,a5
1040,1040,0,18649e,1,0,96,a5
1041,1041,0,18662e,1,0,98,a7
1042,1042,0,1867be,1,0,97,a6
1043,1043,0,18694e,1,0,98,a6
1044,1044,0,186ade,1,0,98,a7
1045,1045,0,186c6e,1,0,99,a7
1046,1046,0,186dfe,1,0,99,a8
1047,1047,0,186f8e,1,0,98,a7
1048,1048,0,18711e,1,0,99,a9
1049,1049,0,1872ae,1,0,99,a8
1050,1050,0,18743e,1,0,99,a9
1051,1051,0,1875ce,1,0,99,a7
1052,1052,0,18775e,1,0,99,aa
1053,1053,0,1878ee,1,0,99,a7
1054,1054,0,187a7e,1,0,9a,aa
1055,1055,0,187c0e,1,0,9a,aa
1056,1056,0,187d9e,1,0,9a,aa
1057,1057,0,187f2e,1,0,9a,aa
1058,1058,0,1880be,1,0,9a,aa
1059,1059,0,18824e,1,0,9c,ab
1060,1060,0,1883de,1,0,9c,ad
1061,1061,0,18856e,1,0,9c,ac
1062,1062,0,1886fe,1,0,9c,ad
1063,1063,0,18888e,1,0,9c,ad
1064,1064,0,188a1e,1,0,9c,ad
1065,1065,0,188bae,1,0,9d,ae
1066,1066,0,188d3e,1,0,9d,ad
1067,1067,0,188ece,1,0,9d,ae
1068,1068,0,18905e,1,0,9d,ae
1069,1069,0,1891ee,1,0,9d,ad
1070,1070,0,18937e,1,0,9d,af
1071,1071,0,18950e,1,0,9d,ae
1072,1072,0,18969e,1,0,9d,ae
1073,1073,0,18982d,1,1,04,13
1074,1074,0,1899bd,1,1,04,13
1075,1075,0,189b4d,1,1,04,13
1076,1076,0,189cdd,1,1,04,13
1077,1077,0,189e6d,1,1,04,14
1078,1078,0,189ffd,1,1,04,14
1079,1079,0,18a18d,1,1,04,13
1080,1080,0,18a31d,1,1,04,14
1081,1081,0,18a4ad,1,1,04,15
1082,1082,0,18a63d,1,1,05,16
1083,1083,0,18a7cd,1,1,05,16
1084,1084,0,18a95d,1,1,05,18
1085,1085,0,18aaed,1,1,05,16
1086,1086,0,18ac7d,1,1,05,16
1087,1087,0,18ae0d,1,1,05,18
1088,1088,0,18af9d,1,1,05,19
1089,1089,0,18b12d,1,1,05,16
1090,1090,0,18b2bd,1,1,06,19
1091,1091,0,18b44d,1,1,05,16
1092,1092,0,18b5dd,1,1,06,19
1093,1093,0,18b76d,1,1,06,19
1094,1094,0,18b8fd,1,1,09,1a
1095,1095,0,18ba8d,1,1,06,19
1096,1096,0,18bc1d,1,1,09,1a
1097,1097,0,18bdad,1,1,09,1a
1098,1098,0,18bf3d,1,1,09,1a
1099,1099,0,18c0cd,1,1,09,1a
1100,1100,0,18c25d,1,1,0a,1d
1101,1101,0,18c3ed,1,1,0a,1d
1102,1102,0,18c57d,1,1,09,1c
1103,1103,0,18c70d,1,1,0a,1d
1104,1104,0,18c89d,1,1,0a,1d
1105,1105,0,18ca2d,1,1,09,1c
1106,1106,0,18cbbd,1,1,0a,1d
1107,1107,0,18cd4d,1,1,0d,1d
1108,1108,0,18cedd,1,1,0a,1d
1109,1109,0,18d06d,1,1,0d,1e
1110,1110,0,18d1fd,1,1,0d,1d
1111,1111,0,18d38d,1,1,0d,1e
1112,1112,0,18d51d,1,1,0e,1e
1113,1113,0,18d6ad,1,1,0d,1e
1114,1114,0,18d83d,1,1,0e,1e
1115,1115,0,18d9cd,1,1,0e,1f
1116,1116,0,18db5d,1,1,0e,20
1117,1117,0,18dced,1,1,0e,21
1118,1118,0,18de7d,1,1,0f,21
1119,1119,0,18e00d,1,1,11,21
1120,1120,0,18e19d,1,1,0e,21
1121,1121,0,18e32d,1,1,11,22
1122,1122,0,18e4bd,1,1,0f,21
1123,1123,0,18e64d,1,1,11,21
1124,1124,0,18e7dd,1,1,11,21
1125,1125,0,18e96d,1,1,11,21
1126,1126,0,18eafd,1,1,11,22
1127,1127,0,18ec8d,1,1,12,25
1128,1128,0,18ee1d,1,1,11,22
1129,1129,0,18efad,1,1,12,25
1130,1130,0,18f13d,1,1,12,25
1131,1131,0,18f2cd,1,1,13,25
1132,1132,0,18f45d,1,1,15,26
1133,1133,0,18f5ed,1,1,14,25
1134,1134,0,18f77d,1,1,15,26
1135,1135,0,18f90d,1,1,15,26
1136,1136,0,18fa9d,1,1,15,27
1137,1137,0,18fc2d,1,1,15,27
1138,1138,0,18fdbd,1,1,15,26
1139,1139,0,18ff4d,1,1,15,26
1140,1140,0,1900dd,1,1,15,28
1141,1141,0,19026d,1,1,17,29
1142,1142,0,1903fd,1,1,15,26
1143,1143,0,19058d,1,1,16,29
1144,1144,0,19071d,1,1,16,28
1145,1145,0,1908ad,1,1,17,29
1146,1146,0,190a3d,1,1,16,29
1147,1147,0,190bcd,1,1,18,29
1148,1148,0,190d5d,1,1,16,29
1149,1149,0,190eed,1,1,17,29
1150,1150,0,19107d,1,1,18,29
1151,1151,0,19120d,1,1,19,2a
1152,1152,0,19139d,1,1,19,2a
1153,1153,0,19152d,1,1,19,2a
1154,1154,0,1916bd,1,1,1a,2a
1155,1155,0,19184d,1,1,19,2a
1156,1156,0,1919dd,1,1,19,2a
1157,1157,0,191b6d,1,1,1a,2c
1158,1158,0,191cfd,1,1,1a,2d
1159,1159,0,191e8d,1,1,1d,2e
1160,1160,0,19201d,1,1,1d,2f
1161,1161,0,1921ad,1,1,1a,2d
1162,1162,0,19233d,1,1,1d,2e
1163,1163,0,1924cd,1,1,1d,2e
1164,1164,0,19265d,1,1,1d,31
1165,1165,0,1927ed,1,1,1d,2e
1166,1166,0,19297d,1,1,1d,2f
1167,1167,0,192b0d,1,1,1d,31
1168,1168,0,192c9d,1,1,1e,31
1169,1169,0,192e2d,1,1,20,31
1170,1170,0,192fbd,1,1,1e,31
1171,1171,0,19314d,1,1,1f,31
1172,1172,0,1932dd,1,1,1e,31
1173,1173,0,19346d,1,1,21,32
1174,1174,0,1935fd,1,1,20,32
1175,1175,0,19378d,1,1,22,34
1176,1176,0,19391d,1,1,21,33
1177,1177,0,193aad,1,1,21,32
1178,1178,0,193c3d,1,1,23,36
1179,1179,0,193dcd,1,1,21,33
1180,1180,0,193f5d,1,1,22,35
1181,1181,0,1940ed,1,1,22,35
1182,1182,0,19427d,1,1,22,34
1183,1183,0,19440d,1,1,24,36
1184,1184,0,19459d,1,1,22,36
1185,1185,0,19472d,1,1,25,36
1186,1186,0,1948bd,1,1,25,37
1187,1187,0,194a4d,1,1,25,36
1188,1188,0,194bdd,1,1,25,38
1189,1189,0,194d6d,1,1,25,38
1190,1190,0,194efd,1,1,26,39
1191,1191,0,19508d,1,1,25,39
1192,1192,0,19521d,1,1,26,39
1193,1193,0,1953ad,1,1,25,39
1194,1194,0,19553d,1,1,25,38
1195,1195,0,1956cd,1,1,27,39
1196,1196,0,19585d,1,1,28,3a
1197,1197,0,1959ed,1,1,29,3a
1198,1198,0,195b7d,1,1,27,39
1199,1199,0,195d0d,1,1,27,39
1200,1200,0,195e9d,1,1,27,39
1201,1201,0,19602d,1,1,29,3a
1202,1202,0,1961bd,1,1,29,3d
1203,1203,0,19634d,1,1,29,3d
1204,1204,0,1964dd,1,1,29,3d
1205,1205,0,19666d,1,1,2b,3d
1206,1206,0,1967fd,1,1,29,3d
1207,1207,0,19698d,1,1,2a,3d
1208,1208,0,196b1d,1,1,2b,3d
1209,1209,0,196cad,1,1,2c,3f
1210,1210,0,196e3d,1,1,2c,3e
1211,1211,0,196fcd,1,1,2c,3f
1212,1212,0,19715d,1,1,2d,3f
1213,1213,0,1972ed,1,1,2d,3f
1214,1214,0,19747d,1,1,2e,42
1215,1215,0,19760d,1,1,2d,3f
1216,1216,0,19779d,1,1,2e,42
1217,1217,0,19792d,1,1,2e,42
1218,1218,0,197abd,1,1,2e,42
1219,1219,0,197c4d,1,1,30,43
1220,1220,0,197ddd,1,1,2e,42
1221,1221,0,197f6d,1,1,31,43
1222,1222,0,1980fd,1,1,31,43
1223,1223,0,19828d,1,1,31,43
1224,1224,0,19841d,1,1,32,44
1225,1225,0,1985ad,1,1,31,43
1226,1226,0,19873d,1,1,31,44
1227,1227,0,1988cd,1,1,31,44
1228,1228,0,198a5d,1,1,32,44
1229,1229,0,198bed,1,1,33,45
1230,1230,0,198d7d,1,1,33,45
1231,1231,0,198f0d,1,1,33,45
1232,1232,0,19909d,1,1,33,45
1233,1233,0,19922d,1,1,33,45
1234,1234,0,1993bd,1,1,33,45
1235,1235,0,19954d,1,1,35,46
1236,1236,0,1996dd,1,1,36,46
1237,1237,0,19986d,1,1,35,46
1238,1238,0,1999fd,1,1,37,46
1239,1239,0,199b8d,1,1,36,46
1240,1240,0,199d1d,1,1,38,48
1241,1241,0,199ead,1,1,38,48
1242,1242,0,19a03d,1,1,38,48
1243,1243,0,19a1cd,1,1,38,49
1244,1244,0,19a35d,1,1,38,4a
1245,1245,0,19a4ed,1,1,38,48
1246,1246,0,19a67d,1,1,38,47
1247,1247,0,19a80d,1,1,38,4a
1248,1248,0,19a99d,1,1,39,4b
1249,1249,0,19ab2d,1,1,39,4b
1250,1250,0,19acbd,1,1,39,4c
1251,1251,0,19ae4d,1,1,39,4d
1252,1252,0,19afdd,1,1,3a,4d
1253,1253,0,19b16d,1,1,3a,4d
1254,1254,0,19b2fd,1,1,3a,4d
1255,1255,0,19b48d,1,1,3a,4d
1256,1256,0,19b61d,1,1,3a,4d
1257,1257,0,19b7ad,1,1,3d,4e
1258,1258,0,19b93d,1,1,3d,4e
1259,1259,0,19bacd,1,1,3d,4e
1260,1260,0,19bc5d,1,1,3d,4e
1261,1261,0,19bded,1,1,3d,51
1262,1262,0,19bf7d,1,1,3d,51
1263,1263,0,19c10d,1,1,3d,50
1264,1264,0,19c29d,1,1,3d,51
1265,1265,0,19c42d,1,1,3e,51
1266,1266,0,19c5bd,1,1,3f,52
1267,1267,0,19c74d,1,1,41,54
1268,1268,0,19c8dd,1,1,3f,52
1269,1269,0,19ca6d,1,1,3e,51
1270,1270,0,19cbfd,1,1,3f,52
1271,1271,0,19cd8d,1,1,40,52
1272,1272,0,19cf1d,1,1,41,54
1273,1273,0,19d0ad,1,1,41,55
1274,1274,0,19d23d,1,1,41,54
1275,1275,0,19d3cd,1,1,41,55
1276,1276,0,19d55d,1,1,42,55
1277,1277,0,19d6ed,1,1,42,55
1278,1278,0,19d87d,1,1,42,55
1279,1279,0,19da0d,1,1,44,56
1280,1280,0,19db9d,1,1,42,55
1281,1281,0,19dd2d,1,1,45,56
1282,1282,0,19debd,1,1,45,56
1283,1283,0,19e04d,1,1,45,56
1284,1284,0,19e1dd,1,1,45,56
1285,1285,0,19e36d,1,1,45,56
1286,1286,0,19e4fd,1,1,45,56
1287,1287,0,19e68d,1,1,45,59
1288,1288,0,19e81d,1,1,45,57
1289,1289,0,19e9ad,1,1,45,58
1290,1290,0,19eb3d,1,1,48,5a
1291,1291,0,19eccd,1,1,45,59
1292,1292,0,19ee5d,1,1,46,59
1293,1293,0,19efed,1,1,46,59
1294,1294,0,19f17d,1,1,48,5a
1295,1295,0,19f30d,1,1,46,59
1296,1296,0,19f49d,1,1,46,59
1297,1297,0,19f62d,1,1,48,5a
1298,1298,0,19f7bd,1,1,49,5b
1299,1299,0,19f94d,1,1,46,59
1300,1300,0,19fadd,1,1,49,5b
1301,1301,0,19fc6d,1,1,4a,5d
1302,1302,0,19fdfd,1,1,49,5a
1303,1303,0,19ff8d,1,1,4a,5d
1304,1304,0,1a011d,1,1,4a,5d
1305,1305,0,1a02ad,1,1,49,5d
1306,1306,0,1a043d,1,1,4a,5d
1307,1307,0,1a05cd,1,1,4c,5e
1308,1308,0,1a075d,1,1,4c,5e
1309,1309,0,1a08ed,1,1,4b,5d
1310,1310,0,1a0a7d,1,1,4c,5e
1311,1311,0,1a0c0d,1,1,4e,61
1312,1312,0,1a0d9d,1,1,4c,5e
1313,1313,0,1a0f2d,1,1,4e,61
1314,1314,0,1a10bd,1,1,4e,61
1315,1315,0,1a124d,1,1,4d,5e
1316,1316,0,1a13dd,1,1,51,61
1317,1317,0,1a156d,1,1,4e,61
1318,1318,0,1a16fd,1,1,4e,61
1319,1319,0,1a188d,1,1,51,62
1320,1320,0,1a1a1d,1,1,51,62
1321,1321,0,1a1bad,1,1,4e,61
1322,1322,0,1a1d3d,1,1,51,61
1323,1323,0,1a1ecd,1,1,51,62
1324,1324,0,1a205d,1,1,52,63
1325,1325,0,1a21ed,1,1,51,62
1326,1326,0,1a237d,1,1,51,62
1327,1327,0,1a250d,1,1,52,62
1328,1328,0,1a269d,1,1,51,62
1329,1329,0,1a282d,1,1,51,62
1330,1330,0,1a29bd,1,1,52,64
1331,1331,0,1a2b4d,1,1,55,65
1332,1332,0,1a2cdd,1,1,55,64
1333,1333,0,1a2e6d,1,1,52,64
1334,1334,0,1a2ffd,1,1,54,64
1335,1335,0,1a318d,1,1,55,65
1336,1336,0,1a331d,1,1,55,65
1337,1337,0,1a34ad,1,1,56,65
1338,1338,0,1a363d,1,1,56,66
1339,1339,0,1a37cd,1,1,59,67
1340,1340,0,1a395d,1,1,56,65
1341,1341,0,1a3aed,1,1,56,65
1342,1342,0,1a3c7d,1,1,56,66
1343,1343,0,1a3e0d,1,1,56,66
1344,1344,0,1a3f9d,1,1,56,66
1345,1345,0,1a412d,1,1,58,67
1346,1346,0,1a42bd,1,1,57,66
1347,1347,0,1a444d,1,1,59,69
1348,1348,0,1a45dd,1,1,59,69
1349,1349,0,1a476d,1,1,5a,69
1350,1350,0,1a48fd,1,1,5a,69
1351,1351,0,1a4a8d,1,1,5a,6a
1352,1352,0,1a4c1d,1,1,5a,6a
1353,1353,0,1a4dad,1,1,5a,69
1354,1354,0,1a4f3d,1,1,5a,6a
1355,1355,0,1a50cd,1,1,5c,6d
1356,1356,0,1a525d,1,1,5a,6a
1357,1357,0,1a53ed,1,1,5c,6c
1358,1358,0,1a557d,1,1,5c,6d
1359,1359,0,1a570d,1,1,5c,6c
1360,1360,0,1a589d,1,1,5c,6b
1361,1361,0,1a5a2d,1,1,5d,6d
1362,1362,0,1a5bbd,1,1,5c,6d
1363,1363,0,1a5d4d,1,1,5d,6d
1364,1364,0,1a5edd,1,1,5d,6d
1365,1365,0,1a606d,1,1,5d,6e
1366,1366,0,1a61fd,1,1,5d,6e
1367,1367,0,1a638d,1,1,5e,6f
1368,1368,0,1a651d,1,1,5e,6e
1369,1369,0,1a66ad,1,1,5d,6e
1370,1370,0,1a683d,1,1,5e,6f
1371,1371,0,1a69cd,1,1,5e,71
1372,1372,0,1a6b5d,1,1,5e,70
1373,1373,0,1a6ced,1,1,60,71
